month_year,product_category_name,unit_price,comp_1,comp_2,comp_3,price_diff_vs_comp1,price_diff_vs_comp2,price_diff_vs_comp3,qty,freight_price,profit
2018-08-01,watches_gifts,138.0,112.0,105.0,145.5509091,26.0,33.0,-7.550909100000013,3,23.52666667,343.41999999
2017-08-01,health_beauty,84.99,23.39740741,89.99,58.99,61.592592589999995,-5.0,25.999999999999993,3,15.57,208.25999999999996
2017-09-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,4,15.6,277.56
2017-10-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,3,19.61,196.14
2017-11-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,36,17.40833333,2432.9400001199997
2017-12-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,50,16.2446,3437.2699999999995
2018-01-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,13,15.99615385,896.9199999499999
2018-02-01,health_beauty,84.99,23.99,89.99,58.99,61.0,-5.0,25.999999999999993,7,15.86714286,483.85999997999994
2018-03-01,health_beauty,84.99,23.99,83.74,58.99,61.0,1.25,25.999999999999993,4,16.375,274.46
2018-06-01,health_beauty,84.99,23.99,79.99,58.99,61.0,5.0,25.999999999999993,2,22.08,125.82
2017-02-01,garden_tools,179.99,179.99,179.99,179.99,0.0,0.0,0.0,1,33.54,146.45000000000002
2017-04-01,garden_tools,179.99,179.99,179.99,179.99,0.0,0.0,0.0,3,36.64333333,430.0400000100001
2017-09-01,garden_tools,179.99,59.9,59.9,59.9,120.09,120.09,120.09,2,26.88,306.22
2017-10-01,garden_tools,179.99,59.9,59.9,59.9,120.09,120.09,120.09,6,36.75666667,859.39999998
2017-11-01,garden_tools,179.99,52.40694444,53.64828125,53.78571429,127.58305556000002,126.34171875000001,126.20428571000001,13,43.14153846,1779.0300000200002
2017-12-01,garden_tools,183.99,55.1,55.425,55.75,128.89000000000001,128.565,128.24,15,47.594,2045.9400000000003
2018-01-01,garden_tools,187.8542857,49.9,49.9,49.9,137.95428569999999,137.95428569999999,137.95428569999999,14,38.53785714,2090.4299998399997
2018-02-01,garden_tools,179.0,50.54516129,50.9,50.35714286,128.45483871,128.1,128.64285714,12,47.82583333,1574.0900000400002
2018-03-01,garden_tools,175.1538462,53.9,53.9,53.9,121.2538462,121.2538462,121.2538462,13,57.29846154,1532.12000058
2018-04-01,garden_tools,179.0,53.9,53.9,53.9,125.1,125.1,125.1,11,28.63272727,1654.0400000299999
2018-05-01,garden_tools,179.0,53.41515152,53.70952381,53.05789474,125.58484848,125.29047618999999,125.94210526,3,24.37,463.89
2018-06-01,garden_tools,159.0,49.9,49.9,49.9,109.1,109.1,109.1,10,54.763,1042.37
2018-07-01,garden_tools,139.0,49.91,49.9,49.9,89.09,89.1,89.1,8,48.62875,722.97
2018-08-01,garden_tools,139.0,49.91,49.9,49.9,89.09,89.1,89.1,7,73.59,457.87
2017-04-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,3,18.39333333,124.52000001
2017-05-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,7,15.79428571,308.74000003
2017-06-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,4,16.6125,173.14999999999998
2017-07-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,19,16.03052632,833.5199999199999
2017-08-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,21,18.83142857,862.44000003
2017-09-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,23,18.64347826,948.9000000199999
2017-10-01,garden_tools,59.9,59.9,59.9,59.9,0.0,0.0,0.0,19,17.73052632,801.21999992
2017-11-01,garden_tools,53.37910448,52.40694444,53.64828125,53.78571429,0.9721600400000057,-0.2691767699999943,-0.4066098099999991,82,17.80780488,2916.8465672
2017-12-01,garden_tools,55.77096774,55.1,55.425,55.75,0.6709677400000018,0.3459677400000061,0.020967740000003232,40,17.5175,1530.1387096000003
2018-01-01,garden_tools,49.9,49.9,49.9,49.9,0.0,0.0,0.0,25,17.7532,803.67
2018-02-01,garden_tools,51.025,50.54516129,50.9,50.35714286,0.47983870999999567,0.125,0.6678571399999953,44,16.28340909,1528.63000004
2018-03-01,garden_tools,53.9,53.9,53.9,53.9,0.0,0.0,0.0,25,19.2648,865.8799999999999
2018-04-01,garden_tools,53.9,53.9,53.9,53.9,0.0,0.0,0.0,20,20.563,666.74
2018-05-01,garden_tools,52.56666667,53.41515152,53.70952381,53.05789474,-0.8484848500000055,-1.1428571400000038,-0.49122807000000535,17,14.38823529,649.0333334599999
2018-06-01,garden_tools,49.9,49.9,49.9,49.9,0.0,0.0,0.0,8,29.78625,160.91
2018-07-01,garden_tools,49.9,49.91,49.9,49.9,-0.00999999999999801,0.0,0.0,9,27.77,199.17
2018-08-01,garden_tools,49.9,49.91,49.9,49.9,-0.00999999999999801,0.0,0.0,7,33.74,113.11999999999998
2017-06-01,watches_gifts,163.0,163.0,163.0,185.0,0.0,0.0,-22.0,4,14.265,594.94
2017-07-01,watches_gifts,161.5909091,161.5909091,161.5909091,197.383,0.0,0.0,-35.792090900000005,11,15.52545455,1606.72000005
2017-08-01,watches_gifts,160.6692308,160.6692308,160.6692308,179.9,0.0,0.0,-19.230769199999997,13,15.18538462,1891.29000034
2017-09-01,watches_gifts,148.7785714,148.7785714,148.7785714,164.57,0.0,0.0,-15.791428599999989,18,14.04111111,2425.27428522
2017-10-01,watches_gifts,134.9,134.9,134.9,232.49,0.0,0.0,-97.59,1,6.81,128.09
2017-11-01,watches_gifts,133.0,133.0,108.0,174.4333333,0.0,25.0,-41.43333329999999,15,19.91666667,1696.24999995
2017-12-01,watches_gifts,149.0,149.0,108.0,185.96,0.0,41.0,-36.96000000000001,4,19.1,519.6
2018-02-01,watches_gifts,128.2416667,128.2416667,108.0,182.0,0.0,20.241666699999996,-53.758333300000004,6,15.92666667,673.89000018
2018-03-01,watches_gifts,117.4412903,117.4412903,105.6428571,151.8784375,0.0,11.798433200000005,-34.437147199999984,31,18.26129032,3074.57999938
2018-04-01,watches_gifts,105.648625,105.648625,105.0,150.1333333,0.0,0.6486249999999956,-44.48470830000001,85,2.181647059,8794.693124985
2018-05-01,watches_gifts,103.7925234,103.7925234,105.0,132.53125,0.0,-1.2074766000000068,-28.738726600000007,114,0.095438596,11821.467667656
2018-06-01,watches_gifts,119.0,119.0,105.0,138.22,0.0,14.0,-19.22,9,19.20666667,898.13999997
2018-07-01,watches_gifts,118.3636364,118.3636364,105.0,155.0,0.0,13.363636400000004,-36.636363599999996,11,15.48,1131.7200004000001
2018-08-01,watches_gifts,112.0,112.0,105.0,145.5509091,0.0,7.0,-33.55090910000001,1,13.44,98.56
2017-09-01,cool_stuff,29.5,99.99,29.5,29.5,-70.49,0.0,0.0,1,11.73,17.77
2018-01-01,cool_stuff,29.5,99.99,129.99,29.5,-70.49,-100.49000000000001,0.0,76,16.53263158,985.5199999199999
2018-03-01,cool_stuff,35.0,99.99,129.99,35.0,-64.99,-94.99000000000001,0.0,26,16.25615385,487.3399999
2018-04-01,cool_stuff,35.0,89.86333333,129.99,35.0,-54.86333333,-94.99000000000001,0.0,4,14.845,80.62
2018-05-01,cool_stuff,35.0,35.0,35.0,35.0,0.0,0.0,0.0,4,13.6375,85.45
2018-06-01,cool_stuff,65.0,65.0,65.0,65.0,0.0,0.0,0.0,2,15.01,99.98
2018-08-01,cool_stuff,65.0,65.0,65.0,65.0,0.0,0.0,0.0,1,57.23,7.770000000000003
2017-08-01,perfumery,142.5,56.99,142.5,142.5,85.50999999999999,0.0,0.0,1,15.75,126.75
2017-09-01,perfumery,142.5,56.99,142.5,142.5,85.50999999999999,0.0,0.0,1,9.19,133.31
2017-10-01,perfumery,142.5,56.99,142.5,142.5,85.50999999999999,0.0,0.0,2,17.15,250.7
2017-11-01,perfumery,118.05,56.99,118.05,118.05,61.059999999999995,0.0,0.0,8,14.29375,830.05
2017-12-01,perfumery,118.0,56.99,118.0,118.0,61.01,0.0,0.0,12,11.02666667,1283.67999996
2018-01-01,perfumery,117.9,56.99,117.9,117.9,60.910000000000004,0.0,0.0,6,14.03833333,623.1700000200001
2018-02-01,perfumery,117.8888889,56.99,117.8888889,117.8888889,60.898888899999996,0.0,0.0,11,13.88090909,1144.0877779099999
2018-03-01,perfumery,117.7,50.49,117.7,117.7,67.21000000000001,0.0,0.0,4,15.175,410.1
2018-04-01,perfumery,117.975,49.99,117.975,117.975,67.98499999999999,0.0,0.0,8,21.65,770.5999999999999
2018-05-01,perfumery,119.9,119.9,119.9,119.9,0.0,0.0,0.0,17,15.85235294,1768.81000002
2018-06-01,perfumery,119.1785714,119.1785714,119.1785714,119.1785714,0.0,0.0,0.0,14,14.17285714,1470.0799996399999
2018-07-01,perfumery,118.7,49.99,118.7,118.7,68.71000000000001,0.0,0.0,5,15.978,513.61
2018-08-01,perfumery,116.9066667,49.99,116.9066667,116.9066667,66.91666670000001,0.0,0.0,17,17.79058824,1684.9733338199999
2017-03-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,8,18.77875,889.69
2017-04-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,14,17.39642857,1576.3100000200002
2017-05-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,18,18.27277778,2010.9099999600003
2017-06-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,17,17.06117647,1919.7900000100003
2017-07-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,16,18.715625,1780.39
2017-08-01,cool_stuff,116.9275,99.99,116.9275,116.9275,16.9375,0.0,0.0,16,19.02125,1566.5
2017-10-01,cool_stuff,119.99,99.99,119.99,119.99,20.0,0.0,0.0,10,19.997,999.93
2017-11-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,9,22.67444444,965.8400000400001
2017-12-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,3,25.59,313.20000000000005
2018-01-01,cool_stuff,129.99,99.99,129.99,29.5,30.000000000000014,0.0,100.49000000000001,4,17.41,450.32000000000005
2018-02-01,cool_stuff,129.99,99.99,129.99,129.99,30.000000000000014,0.0,0.0,2,16.71,226.56
2018-03-01,cool_stuff,129.99,99.99,129.99,35.0,30.000000000000014,0.0,94.99000000000001,1,18.49,111.50000000000001
2018-04-01,cool_stuff,129.99,89.86333333,129.99,35.0,40.126666670000006,0.0,94.99000000000001,1,23.49,106.50000000000001
2017-05-01,computers_accessories,94.9,94.9,94.9,94.9,0.0,0.0,0.0,4,15.84,316.24
2017-06-01,computers_accessories,100.9,159.99,100.9,100.9,-59.09,0.0,0.0,6,17.785,498.69000000000005
2017-07-01,computers_accessories,109.9,139.99,109.9,109.9,-30.090000000000003,0.0,0.0,10,12.015,978.85
2017-08-01,computers_accessories,109.9,145.7042857,109.9,109.9,-35.80428570000001,0.0,0.0,2,10.39,199.02
2017-09-01,computers_accessories,98.9,151.99,98.9,98.9,-53.09,0.0,0.0,4,14.975,335.70000000000005
2017-10-01,computers_accessories,98.9,154.6958824,98.9,98.9,-55.79588239999998,0.0,0.0,4,17.1225,327.11
2017-11-01,computers_accessories,98.9,149.99,98.9,109.9,-51.09,0.0,-11.0,6,16.14,496.56000000000006
2017-12-01,computers_accessories,98.9,149.99,98.9,109.9,-51.09,0.0,-11.0,1,13.71,85.19
2018-01-01,computers_accessories,90.534,156.5113514,150.3545455,97.6425,-65.97735139999999,-59.820545499999994,-7.108499999999992,31,14.08322581,2369.97399989
2018-02-01,computers_accessories,84.75608696,149.0,149.9,78.7122807,-64.24391304,-65.14391304,6.043806260000011,30,14.096,2119.8026088
2018-03-01,computers_accessories,87.5,136.1428571,149.9,81.02391304,-48.642857099999986,-62.400000000000006,6.4760869600000035,13,11.67230769,985.76000003
2018-04-01,computers_accessories,94.0,120.9230769,149.9,80.66666667,-26.923076899999998,-55.900000000000006,13.333333330000002,5,15.48,392.59999999999997
2018-06-01,computers_accessories,73.0,114.4911538,149.9,78.9,-41.491153800000006,-76.9,-5.900000000000006,4,17.1875,223.25
2018-07-01,computers_accessories,66.34214286,119.99,149.9,77.9,-53.64785714,-83.55785714000001,-11.55785714000001,18,21.16444444,813.19857156
2018-08-01,computers_accessories,79.9,119.99,149.9,77.9,-40.08999999999999,-70.0,2.0,1,13.9,66.0
2017-07-01,consoles_games,19.9,19.9,19.9,19.9,0.0,0.0,0.0,1,11.85,8.049999999999999
2017-08-01,consoles_games,19.9,19.9,19.9,19.9,0.0,0.0,0.0,11,15.83272727,44.74000002999999
2017-09-01,consoles_games,19.9,19.9,19.9,19.9,0.0,0.0,0.0,9,15.41111111,40.400000009999985
2017-10-01,consoles_games,20.66666667,21.54285714,20.66666667,20.66666667,-0.8761904699999974,0.0,0.0,12,12.80333333,94.36000008000002
2017-11-01,consoles_games,24.5,24.5,24.5,24.5,0.0,0.0,0.0,23,13.65217391,249.50000007
2017-12-01,consoles_games,24.5,24.5,24.5,24.5,0.0,0.0,0.0,17,13.52470588,186.58000004
2018-01-01,consoles_games,27.03333333,27.03333333,27.03333333,27.03333333,0.0,0.0,0.0,10,13.319,137.1433333
2018-02-01,consoles_games,32.5,32.5,32.5,32.5,0.0,0.0,0.0,1,11.85,20.65
2018-03-01,consoles_games,32.74285714,32.5,32.74285714,32.74285714,0.24285713999999814,0.0,0.0,7,14.02714286,131.00999996000002
2018-04-01,consoles_games,34.2,35.05714286,34.2,34.2,-0.8571428599999962,0.0,0.0,6,15.015,115.11000000000001
2017-01-01,health_beauty,349.9,349.9,349.9,64.99,0.0,0.0,284.90999999999997,8,22.90125,2615.99
2017-02-01,health_beauty,349.9,19.99,349.9,64.99,329.90999999999997,0.0,284.90999999999997,4,26.9275,1291.8899999999999
2017-03-01,health_beauty,349.9,19.99,89.99,64.99,329.90999999999997,259.90999999999997,284.90999999999997,2,21.275,657.25
2017-04-01,health_beauty,349.9,19.99,349.9,64.99,329.90999999999997,0.0,284.90999999999997,1,19.29,330.60999999999996
2017-05-01,health_beauty,349.9,19.99,89.99,64.99,329.90999999999997,259.90999999999997,284.90999999999997,4,26.73,1292.6799999999998
2017-06-01,health_beauty,349.9,19.99,89.99,58.79952381,329.90999999999997,259.90999999999997,291.10047619,2,24.505,650.79
2017-07-01,health_beauty,349.9,19.99,89.99,59.25666667,329.90999999999997,259.90999999999997,290.64333332999996,1,29.3,320.59999999999997
2017-08-01,health_beauty,349.9,23.39740741,89.99,58.99,326.50259258999995,259.90999999999997,290.90999999999997,7,29.94714286,2239.66999998
2017-09-01,health_beauty,349.9,23.99,89.99,58.99,325.90999999999997,259.90999999999997,290.90999999999997,7,26.58285714,2263.22000002
2017-10-01,health_beauty,349.9,23.99,89.99,58.99,325.90999999999997,259.90999999999997,290.90999999999997,10,22.84,3270.6
2017-11-01,health_beauty,322.1363636,23.99,89.99,58.99,298.1463636,232.14636359999997,263.1463636,11,20.47818182,3318.23999958
2017-12-01,health_beauty,349.9,23.99,89.99,58.99,325.90999999999997,259.90999999999997,290.90999999999997,7,29.09285714,2245.65000002
2018-01-01,health_beauty,349.9,23.99,89.99,58.99,325.90999999999997,259.90999999999997,290.90999999999997,12,28.41416667,3857.82999996
2018-02-01,health_beauty,349.9,23.99,89.99,58.99,325.90999999999997,259.90999999999997,290.90999999999997,15,23.20533333,4900.42000005
2018-03-01,health_beauty,349.9,23.99,83.74,58.99,325.90999999999997,266.15999999999997,290.90999999999997,17,29.6,5445.099999999999
2018-04-01,health_beauty,349.9,349.9,79.99,58.99,0.0,269.90999999999997,290.90999999999997,7,25.64142857,2269.81000001
2018-05-01,health_beauty,352.25,23.99,79.99,58.99,328.26,272.26,293.26,10,38.57,3136.8
2018-06-01,health_beauty,364.0,23.99,79.99,58.99,340.01,284.01,305.01,11,32.69727273,3644.32999997
2018-07-01,health_beauty,364.0,23.99,79.99,58.99,340.01,284.01,305.01,11,36.24636364,3605.2899999599995
2018-08-01,health_beauty,364.0,23.99,82.82142857,58.99,340.01,281.17857143000003,305.01,9,28.55111111,3019.04000001
2017-07-01,watches_gifts,239.9,161.5909091,239.9,197.383,78.3090909,0.0,42.516999999999996,2,14.805,450.19
2017-10-01,watches_gifts,239.9,134.9,239.9,232.49,105.0,0.0,7.409999999999997,2,11.22,457.36
2018-01-01,watches_gifts,229.9,229.9,108.0,199.0,0.0,121.9,30.900000000000006,2,16.36,427.08000000000004
2018-02-01,watches_gifts,204.6181818,128.2416667,108.0,182.0,76.3765151,96.6181818,22.618181800000002,11,17.02545455,2063.51999975
2018-03-01,watches_gifts,167.5,117.4412903,105.6428571,151.8784375,50.058709699999994,61.8571429,15.62156250000001,16,17.154375,2405.5299999999997
2018-04-01,watches_gifts,150.3423077,105.648625,105.0,150.1333333,44.6936827,45.34230769999999,0.20897439999998824,26,17.50192308,3453.8500001199995
2018-05-01,watches_gifts,145.1666667,103.7925234,105.0,132.53125,41.374143300000014,40.16666670000001,12.635416700000007,30,16.259,3867.230001
2018-06-01,watches_gifts,152.6333333,119.0,105.0,138.22,33.633333300000004,47.633333300000004,14.413333300000005,3,19.17,400.38999989999996
2018-07-01,watches_gifts,157.1428571,118.3636364,105.0,155.0,38.77922069999998,52.142857099999986,2.1428570999999863,14,16.65714286,1966.79999936
2018-08-01,watches_gifts,157.9454545,112.0,105.0,145.5509091,45.94545450000001,52.94545450000001,12.394545399999998,11,14.59272727,1576.87999953
2017-11-01,furniture_decor,99.9,75.0,36.85428571,99.9,24.900000000000006,63.04571429000001,0.0,1,21.19,78.71000000000001
2017-12-01,furniture_decor,99.9,75.0,99.9,99.9,24.900000000000006,0.0,0.0,3,20.64666667,237.75999999
2018-01-01,furniture_decor,99.9,69.9953271,38.4,99.9,29.90467290000001,61.50000000000001,0.0,13,22.81923077,1002.0499999900001
2018-02-01,furniture_decor,99.9,69.9,38.4,99.9,30.0,61.50000000000001,0.0,13,28.89076923,923.12000001
2018-03-01,furniture_decor,99.9,69.9,35.48571429,99.9,30.0,64.41428571,0.0,12,22.14583333,933.05000004
2018-04-01,furniture_decor,99.9,69.9,35.0,99.9,30.0,64.9,0.0,13,23.32769231,995.43999997
2018-05-01,furniture_decor,99.9,69.9,35.0,99.9,30.0,64.9,0.0,13,19.41076923,1046.36000001
2018-06-01,furniture_decor,99.9,89.9,35.0,99.9,10.0,64.9,0.0,10,25.636,742.6400000000001
2018-07-01,furniture_decor,78.53571429,89.9,35.0,78.53571429,-11.364285710000004,43.53571429,0.0,14,23.84714286,765.6400000199999
2018-08-01,furniture_decor,83.83333333,103.2333333,35.0,83.83333333,-19.399999969999996,48.83333333,0.0,9,23.77666667,540.5099999400001
2017-08-01,watches_gifts,229.9,160.6692308,229.9,179.9,69.2307692,0.0,50.0,8,15.14125,1718.0700000000002
2017-09-01,watches_gifts,219.06,148.7785714,219.06,164.57,70.2814286,0.0,54.49000000000001,10,15.345,2037.15
2017-10-01,watches_gifts,216.15,134.9,216.15,232.49,81.25,0.0,-16.340000000000003,8,19.1,1576.4
2017-11-01,watches_gifts,203.2909091,133.0,108.0,174.4333333,70.2909091,95.2909091,28.857575800000006,12,19.795,2201.9509092
2017-12-01,watches_gifts,224.5428571,149.0,108.0,185.96,75.54285709999999,116.54285709999999,38.582857099999984,28,17.48678571,5797.56999892
2018-01-01,watches_gifts,220.77,220.77,108.0,199.0,0.0,112.77000000000001,21.77000000000001,10,20.496,2002.74
2018-02-01,watches_gifts,205.6857143,128.2416667,108.0,182.0,77.4440476,97.6857143,23.6857143,21,20.90238095,3880.4500003499998
2018-03-01,watches_gifts,216.1875,117.4412903,105.6428571,151.8784375,98.7462097,110.5446429,64.30906250000001,16,29.476875,2987.37
2018-04-01,watches_gifts,204.3846154,105.648625,105.0,150.1333333,98.7359904,99.3846154,54.2512821,13,4.088461538,2603.850000206
2018-05-01,watches_gifts,199.0,103.7925234,105.0,132.53125,95.2074766,94.0,66.46875,17,0.0,3383.0
2017-01-01,health_beauty,64.99,64.99,64.99,64.99,0.0,0.0,0.0,1,11.06,53.92999999999999
2017-02-01,health_beauty,64.99,19.99,64.99,64.99,45.0,0.0,0.0,5,15.348,248.20999999999998
2017-03-01,health_beauty,64.99,19.99,89.99,64.99,45.0,-25.0,0.0,9,17.26222222,429.55000001999997
2017-04-01,health_beauty,64.99,19.99,64.99,64.99,45.0,0.0,0.0,9,15.16888889,448.38999999
2017-05-01,health_beauty,64.99,19.99,89.99,64.99,45.0,-25.0,0.0,16,14.811875,802.8499999999999
2017-06-01,health_beauty,58.79952381,19.99,89.99,58.79952381,38.80952381,-31.19047619,0.0,21,13.90333333,942.8200000799999
2017-07-01,health_beauty,59.25666667,19.99,89.99,59.25666667,39.266666670000006,-30.733333329999994,0.0,15,17.998,618.8800000499999
2017-08-01,health_beauty,58.99,23.39740741,89.99,58.99,35.59259259,-30.999999999999993,0.0,22,16.24090909,940.4800000200001
2017-09-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,25,15.6392,1083.77
2017-10-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,19,19.06526316,758.56999996
2017-11-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,24,15.71166667,1038.67999992
2017-12-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,9,16.33222222,383.92000002000003
2018-01-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,6,22.67833333,217.87000002000002
2018-02-01,health_beauty,58.99,23.99,89.99,58.99,35.0,-30.999999999999993,0.0,14,19.575,551.8100000000001
2018-03-01,health_beauty,58.99,23.99,83.74,58.99,35.0,-24.749999999999993,0.0,10,15.228,437.62
2018-04-01,health_beauty,58.99,58.99,79.99,58.99,0.0,-20.999999999999993,0.0,11,16.30272727,469.56000003
2018-05-01,health_beauty,58.99,23.99,79.99,58.99,35.0,-20.999999999999993,0.0,4,9.4225,198.27
2018-06-01,health_beauty,58.99,23.99,79.99,58.99,35.0,-20.999999999999993,0.0,6,16.43,255.36
2018-07-01,health_beauty,58.99,23.99,79.99,58.99,35.0,-20.999999999999993,0.0,2,7.67,102.64
2018-08-01,health_beauty,58.99,23.99,82.82142857,58.99,35.0,-23.831428569999993,0.0,3,12.08333333,140.72000001
2017-10-01,bed_bath_table,99.0,89.9,99.0,45.95,9.099999999999994,0.0,53.05,8,16.35375,661.17
2017-11-01,bed_bath_table,99.0,89.9,99.0,40.53181818,9.099999999999994,0.0,58.46818182,22,18.79636364,1764.4799999200002
2017-12-01,bed_bath_table,99.0,88.48823529,99.0,39.99,10.511764709999994,0.0,59.01,7,18.66285714,562.36000002
2018-01-01,bed_bath_table,98.3,86.9,98.3,39.99,11.399999999999991,0.0,58.309999999999995,11,16.39727273,900.92999997
2018-02-01,bed_bath_table,92.0,86.9,92.0,39.99,5.099999999999994,0.0,52.01,13,16.19461538,985.47000006
2018-03-01,bed_bath_table,92.0,86.9,92.0,39.99,5.099999999999994,0.0,52.01,3,14.04333333,233.87000001
2018-04-01,bed_bath_table,90.875,85.045,90.875,39.99,5.829999999999998,0.0,50.885,9,17.82222222,657.47500002
2018-05-01,bed_bath_table,88.24,83.64961538,88.24,39.99,4.590384619999995,0.0,48.24999999999999,14,9.212857143,1106.3799999980001
2018-06-01,bed_bath_table,84.9,79.9,84.9,39.99,5.0,0.0,44.910000000000004,14,17.975,936.9500000000002
2018-07-01,bed_bath_table,84.9,77.93333333,84.9,39.99,6.966666670000009,0.0,44.910000000000004,9,22.44777778,562.0699999800001
2018-08-01,bed_bath_table,84.9,74.0,84.9,39.24,10.900000000000006,0.0,45.660000000000004,1,4.41,80.49000000000001
2017-02-01,garden_tools,99.99,99.99,99.99,99.99,0.0,0.0,0.0,1,33.0,66.99
2017-03-01,garden_tools,99.99,99.99,99.99,99.99,0.0,0.0,0.0,11,30.53909091,763.9599999899999
2017-04-01,garden_tools,96.65666667,96.65666667,96.65666667,96.65666667,0.0,0.0,0.0,8,33.71,503.57333336000005
2017-05-01,garden_tools,109.99,59.9,59.9,109.99,50.089999999999996,50.089999999999996,0.0,2,34.13,151.71999999999997
2017-06-01,garden_tools,119.99,59.9,59.9,119.99,60.089999999999996,60.089999999999996,0.0,2,34.2,171.57999999999998
2017-07-01,garden_tools,120.0,59.9,59.9,59.9,60.1,60.1,60.1,2,36.28,167.44
2017-09-01,garden_tools,104.25,59.9,59.9,59.9,44.35,44.35,44.35,4,33.09,284.64
2017-10-01,garden_tools,92.594,59.9,59.9,59.9,32.693999999999996,32.693999999999996,32.693999999999996,12,30.83416667,741.1179999599999
2017-11-01,garden_tools,89.99,52.40694444,53.64828125,53.78571429,37.58305556,36.34171875,36.20428570999999,21,47.52571429,891.7499999099998
2017-12-01,garden_tools,89.99,55.1,55.425,55.75,34.88999999999999,34.565,34.239999999999995,14,42.60714286,663.3599999599999
2018-01-01,garden_tools,123.3316667,49.9,49.9,49.9,73.4316667,73.4316667,73.4316667,12,39.19416667,1009.6500003599999
2018-02-01,garden_tools,120.0,50.54516129,50.9,50.35714286,69.45483870999999,69.1,69.64285713999999,14,33.00214286,1217.9699999600002
2018-03-01,garden_tools,113.3333333,53.9,53.9,53.9,59.43333330000001,59.43333330000001,59.43333330000001,6,50.19333333,378.83999982
2018-04-01,garden_tools,110.0,53.9,53.9,53.9,56.1,56.1,56.1,7,42.21142857,474.52000000999993
2018-05-01,garden_tools,110.0,53.41515152,53.70952381,53.05789474,56.58484848,56.29047619,56.94210526,8,39.37125,565.03
2018-06-01,garden_tools,96.65666667,49.9,49.9,49.9,46.75666667000001,46.75666667000001,46.75666667000001,10,41.186,554.7066667
2018-07-01,garden_tools,99.99,49.91,49.9,49.9,50.08,50.089999999999996,50.089999999999996,5,44.232,278.78999999999996
2018-08-01,garden_tools,99.99,49.91,49.9,49.9,50.08,50.089999999999996,50.089999999999996,2,47.745,104.49
2017-02-01,bed_bath_table,89.9,89.9,89.9,89.9,0.0,0.0,0.0,2,13.02,153.76000000000002
2017-03-01,bed_bath_table,89.9,89.9,89.9,89.9,0.0,0.0,0.0,22,13.65272727,1677.44000006
2017-04-01,bed_bath_table,89.9,89.9,89.9,89.9,0.0,0.0,0.0,34,15.05,2544.9
2017-05-01,bed_bath_table,89.9,89.9,215.0,45.95,0.0,-125.1,43.95,58,15.01189655,4343.5100001
2017-06-01,bed_bath_table,89.9,89.9,209.0,45.95,0.0,-119.1,43.95,51,14.76921569,3831.6699998100007
2017-07-01,bed_bath_table,89.9,89.9,205.0,45.95,0.0,-115.1,43.95,60,13.99383333,4554.3700002000005
2017-08-01,bed_bath_table,89.9,89.9,199.5098039,45.95,0.0,-109.6098039,43.95,37,14.65675676,2783.99999988
2017-09-01,bed_bath_table,89.9,89.9,163.3987097,45.95,0.0,-73.4987097,43.95,23,18.77652174,1635.8399999800004
2017-10-01,bed_bath_table,89.9,89.9,89.9,45.95,0.0,0.0,43.95,14,21.57214286,956.5899999600001
2017-11-01,bed_bath_table,89.9,89.9,89.9,40.53181818,0.0,0.0,49.368181820000004,40,16.294,2944.2400000000002
2017-12-01,bed_bath_table,88.48823529,88.48823529,88.48823529,39.99,0.0,0.0,48.498235290000004,18,18.89833333,1252.6182352800001
2018-01-01,bed_bath_table,86.9,86.9,86.9,39.99,0.0,0.0,46.910000000000004,17,19.38352941,1147.78000003
2018-02-01,bed_bath_table,86.9,86.9,86.9,39.99,0.0,0.0,46.910000000000004,22,19.20909091,1489.19999998
